"sales_date";"daily_revenue";"total_orders";"avg_order_value"
2018-04-04;276454.80599999987;25;11058.192239999995
2018-04-05;230659.81699999995;22;10484.537136363635
2018-04-06;458759.7769999998;29;15819.302655172407
2018-04-07;256524.82899999997;21;12215.468047619046
2018-04-08;194869.80800000005;24;8119.575333333335
2018-04-09;288579.772;28;10306.420428571428
2018-04-10;276859.81600000005;23;12037.383304347828
2018-04-11;81129.81;22;3687.718636363636
2018-04-12;111669.81400000007;21;5317.610190476194
2018-04-13;135609.78099999996;26;5215.760807692306
2018-04-14;11889.796999999997;21;566.1808095238093
2018-04-15;688559.7799999999;32;21517.493124999997
2018-04-16;293169.7769999999;28;10470.349178571425
2018-04-17;198479.8069999999;24;8269.99195833333
2018-04-18;282469.82599999994;21;13450.944095238092
2018-04-19;241919.82499999998;22;10996.35568181818
2018-04-20;188769.74399999995;30;6292.3247999999985
2018-04-21;312689.832;22;14213.174181818182
2018-04-22;132079.76700000005;27;4891.8432222222245
2018-04-23;371829.71499999997;36;10328.603194444444
2018-04-24;275419.82000000007;22;12519.082727272731
2018-04-25;104429.76500000004;26;4016.5294230769246
2018-04-26;269814.841;20;13490.74205
2018-04-27;96269.82000000002;20;4813.491000000001
2018-04-28;228099.76499999998;29;7865.509137931034
2018-04-29;222599.843;20;11129.99215
2018-04-30;74479.73500000002;29;2568.2667241379318
2018-05-01;150539.79899999994;23;6545.20865217391
2018-05-02;146729.81699999995;22;6669.537136363634
2018-05-03;350049.68899999984;36;9723.602472222217
2018-05-04;191299.81999999995;21;9109.515238095235
2018-05-05;273729.7699999999;27;10138.139629629626
2018-05-06;473299.7499999999;32;14790.617187499996
2018-05-07;320739.70099999994;37;8668.640567567567
2018-05-08;248239.736;30;8274.657866666666
2018-05-09;213419.7279999999;31;6884.507354838706
2018-05-10;378919.71699999995;33;11482.415666666666
2018-05-11;331084.69399999984;36;9196.797055555551
2018-05-12;90089.64900000006;38;2370.780236842107
2018-05-13;426449.72899999993;35;12184.27797142857
2018-05-14;183449.7889999999;25;7337.991559999996
2018-05-15;513254.793;29;17698.441137931033
2018-05-16;307994.7269999999;34;9058.668441176467
2018-05-17;432599.6659999998;40;10814.991649999994
2018-05-18;164189.76699999996;26;6314.991038461537
2018-05-19;12829.791;22;583.1723181818181
2018-05-20;108059.762;27;4002.2134074074074
2018-05-21;421804.77999999997;28;15064.456428571428
2018-05-22;268244.811;24;11176.867124999999
2018-05-23;16939.724;29;584.1284137931034
2018-05-24;272139.7359999999;33;8246.658666666664
2018-05-25;241094.70799999998;36;6697.075222222222
2018-05-26;557229.6819999999;40;13930.742049999997
2018-05-27;96669.81400000003;21;4603.324476190477
2018-05-28;257289.65199999994;39;6597.170564102563
2018-05-29;305769.7449999998;31;9863.540161290317
2018-05-30;351809.7359999999;33;10660.901090909088
2018-05-31;305789.7759999999;27;11325.547259259256
2018-06-01;139389.72999999998;30;4646.324333333333
2018-06-02;431214.6889999999;40;10780.367224999998
2018-06-03;471704.73199999996;36;13102.90922222222
2018-06-04;229079.76699999996;28;8181.420249999998
2018-06-05;253264.66699999996;39;6493.96582051282
2018-06-06;346484.73399999994;32;10827.647937499998
2018-06-07;536034.7929999998;28;19144.099749999994
2018-06-08;161009.56200000006;49;3285.90942857143
2018-06-09;275539.7019999998;35;7872.562914285709
2018-06-10;400689.7019999999;37;10829.451405405402
2018-06-11;312554.6849999998;37;8447.423918918914
2018-06-12;50389.73499999999;29;1737.577068965517
2018-06-13;12709.779999999999;23;552.5991304347825
2018-06-14;433819.7869999999;28;15493.563821428568
2018-06-15;81829.72700000001;30;2727.657566666667
2018-06-16;293679.762;30;9789.3254
2018-06-17;296094.6979999999;36;8224.85272222222
2018-06-18;178094.73899999997;29;6141.197896551723
2018-06-19;213979.688;36;5943.880222222222
2018-06-20;322899.772;28;11532.134714285714
2018-06-21;198879.64199999988;41;4850.722975609753
2018-06-22;188944.792;25;7557.791679999999
2018-06-23;341934.72099999984;33;10361.658212121207
2018-06-24;117149.71300000003;32;3660.928531250001
2018-06-25;355599.745;32;11112.49203125
2018-06-26;156479.804;23;6803.469739130435
2018-06-27;364139.6529999998;42;8669.991738095234
2018-06-28;254979.73199999987;32;7968.116624999996
2018-06-29;256189.67199999996;38;6741.83347368421
2018-06-30;267404.69600000005;35;7640.134171428573
2018-07-01;377674.74999999994;32;11802.335937499998
2018-07-02;208989.61999999988;43;4860.223720930229
2018-07-03;637369.7409999999;36;17704.715027777776
2018-07-04;266309.75100000005;30;8876.991700000002
2018-07-05;82569.71100000002;31;2663.5390645161297
2018-07-06;259099.63099999982;43;6025.572813953484
2018-07-07;256384.7109999999;34;7540.726794117644
2018-07-08;195799.7049999999;35;5594.277285714283
2018-07-09;440759.6619999999;42;10494.277666666665
2018-07-10;177199.69199999992;36;4922.213666666665
2018-07-11;250869.74299999996;30;8362.324766666665
2018-07-12;208859.69799999992;36;5801.658277777776
2018-07-13;306724.755;31;9894.34693548387
2018-07-14;342929.682;37;9268.369783783783
2018-07-15;274819.68399999995;39;7046.658564102563
2018-07-16;471189.6739999999;40;11779.741849999997
2018-07-17;16749.719999999998;29;577.5765517241379
2018-07-18;490459.8189999999;26;18863.83919230769
2018-07-19;242904.734;31;7835.636580645161
2018-07-20;297969.6029999999;46;6477.600065217389
2018-07-21;217469.715;34;6396.168088235294
2018-07-22;248179.79299999998;25;9927.191719999999
2018-07-23;261699.60799999992;45;5815.546844444442
2018-07-24;89799.68499999997;35;2565.705285714285
2018-07-25;238979.68999999997;36;6638.324722222222
2018-07-26;138519.70599999995;33;4197.566848484847
2018-07-27;151389.65199999989;38;3983.9382105263126
2018-07-28;386199.68099999987;39;9902.55592307692
2018-07-29;312604.75699999987;30;10420.158566666661
2018-07-30;180879.57500000004;48;3768.3244791666675
2018-07-31;357394.58199999965;49;7293.766979591829
2018-08-01;348479.76699999993;30;11615.99223333333
2018-08-02;150299.749;30;5009.991633333334
2018-08-03;298189.71799999994;34;8770.28582352941
2018-08-04;261979.68099999998;39;6717.427717948717
2018-08-05;135449.65899999999;37;3660.801594594594
2018-08-06;236419.69499999992;35;6754.848428571427
2018-08-07;365289.68299999984;38;9612.886394736837
2018-08-08;162424.6609999999;37;4389.8557027027
2018-08-09;437739.7229999998;35;12506.849228571424
2018-08-10;286349.709;36;7954.158583333333
2018-08-11;258894.73199999993;32;8090.460374999998
2018-08-12;209124.69299999994;35;5974.991228571427
2018-08-13;226849.68799999997;37;6131.072648648647
2018-08-14;135129.76000000007;27;5004.805925925928
2018-08-15;430889.79000000004;28;15388.921071428573
2018-08-16;208269.61599999986;44;4733.40036363636
2018-08-17;567019.7079999998;39;14538.966871794866
2018-08-18;109799.73600000006;29;3786.1977931034503
2018-08-19;290439.846;20;14521.992300000002
2018-08-20;227694.73699999996;32;7115.460531249999
2018-08-21;140599.66499999986;37;3799.9909459459423
2018-08-22;234509.775;28;8375.349107142856
2018-08-23;90374.78300000002;24;3765.615958333334
2018-08-24;232509.70100000003;34;6838.52061764706
2018-08-25;259949.6129999999;44;5907.945749999998
2018-08-26;317819.63399999996;42;7567.134142857142
2018-08-27;186339.66299999994;38;4903.675342105262
2018-08-28;118349.76500000004;26;4551.91403846154
2018-08-29;52969.69799999998;32;1655.3030624999994
2018-08-30;15499.745999999997;27;574.0646666666665
2018-08-31;241389.6509999999;40;6034.741274999998
2018-09-01;412429.779;27;15275.177
2018-09-02;150589.74999999994;29;5192.749999999998
2018-09-03;172189.799;25;6887.59196
2018-09-04;297809.725;33;9024.53712121212
2018-09-05;325554.7669999998;29;11226.026448275856
2018-09-06;158479.80299999999;23;6890.426217391304
2018-09-07;313189.75499999995;33;9490.598636363635
2018-09-08;311979.71799999994;35;8913.706228571427
2018-09-09;84729.74700000002;28;3026.0623928571435
2018-09-10;96314.67500000006;35;2751.847857142859
2018-09-11;228289.72900000002;31;7364.184806451613
2018-09-12;358259.7919999999;26;13779.222769230766
2018-09-13;321944.769;29;11101.543758620688
2018-09-14;146279.70899999997;35;4179.420257142857
2018-09-15;225929.7859999999;26;8689.607153846151
2018-09-16;224709.78199999998;26;8642.683923076922
2018-09-17;236219.75699999993;29;8145.508862068963
2018-09-18;237189.76599999997;29;8178.957448275861
2018-09-19;212709.78199999992;25;8508.391279999996
2018-09-20;48529.765999999974;25;1941.190639999999
2018-09-21;262789.7489999999;30;8759.658299999997
2018-09-22;375819.7759999999;29;12959.302620689652
2018-09-23;212529.75199999983;28;7590.34828571428
2018-09-24;162349.734;30;5411.6578
2018-09-25;237169.63499999995;41;5784.625243902437
2018-09-26;167659.82900000003;20;8382.991450000001
2018-09-27;392479.833;23;17064.34056521739
2018-09-28;213359.74799999996;31;6882.572516129031
2018-09-29;319089.776;29;11003.095724137931
2018-09-30;46399.741999999984;28;1657.1336428571424
2018-10-01;178114.73599999998;30;5937.1578666666655
2018-10-02;215419.75900000002;27;7978.509592592593
2018-10-03;126679.80200000004;22;5758.17281818182
2018-10-04;210279.81499999997;22;9558.173409090909
2018-10-05;10729.815999999999;19;564.7271578947368
2018-10-06;333339.8069999999;24;13889.158624999996
2018-10-07;171099.85000000003;19;9005.255263157896
2018-10-08;98569.78500000009;23;4285.642826086961
2018-10-09;250234.76499999998;29;8628.785
2018-10-10;163549.71999999997;31;5275.797419354838
2018-10-11;106689.6380000001;39;2735.631743589746
2018-10-12;39899.79699999999;22;1813.627136363636
2018-10-13;239329.85799999998;18;13296.10322222222
2018-10-14;49209.75699999998;26;1892.6829615384609
2018-10-15;239684.78399999993;26;9218.645538461536
2018-10-16;418959.821;23;18215.644391304348
2018-10-17;133659.711;33;4050.294272727273
2018-10-18;161979.79899999997;23;7042.599956521738
2018-10-19;133659.68500000003;34;3931.1672058823538
2018-10-20;124774.72500000005;31;4024.99112903226
2018-10-21;64619.852999999996;17;3801.1678235294116
2018-10-22;134629.76999999996;26;5178.068076923076
2018-10-23;127989.77800000005;24;5332.907416666669
2018-10-24;15799.732999999998;28;564.2761785714285
2018-10-25;101399.73300000007;29;3496.5425172413816
2018-10-26;246879.809;23;10733.904739130436
2018-10-27;47409.78799999999;23;2061.295130434782
2018-10-28;99439.76800000004;25;3977.5907200000015
2018-10-29;121504.846;18;6750.269222222222
2018-10-30;10809.814999999999;20;540.4907499999999
2018-10-31;498889.811;26;19188.069653846153
2018-11-01;472649.75199999986;31;15246.766193548383
2018-11-02;167829.76900000003;26;6454.991115384617
2018-11-03;280619.7489999999;29;9676.543068965513
2018-11-04;483834.7199999998;35;13823.849142857138
2018-11-05;129109.77200000001;25;5164.390880000001
2018-11-06;129419.76900000006;25;5176.790760000003
2018-11-07;40739.79;23;1771.2952173913043
2018-11-08;13159.783999999998;22;598.1719999999999
2018-11-09;365174.702;37;9869.58654054054
2018-11-10;210579.82799999992;20;10528.991399999995
2018-11-11;42529.812999999995;20;2126.4906499999997
2018-11-12;225519.794;25;9020.79176
2018-11-13;279689.7589999999;29;9644.474448275858
2018-11-14;247984.75599999985;29;8551.198482758615
2018-11-15;243349.76799999992;26;9359.606461538458
2018-11-16;231129.78299999997;25;9245.191319999998
2018-11-17;337064.792;27;12483.881185185186
2018-11-18;47539.74199999999;28;1697.8479285714282
2018-11-19;12419.789999999999;22;564.5359090909091
2018-11-20;351394.66699999984;39;9010.119666666662
2018-11-21;81299.783;24;3387.4909583333333
2018-11-22;303839.712;35;8681.134628571428
2018-11-23;146989.85999999993;18;8166.103333333329
2018-11-24;216899.831;21;10328.56338095238
2018-11-25;328449.79;25;13137.9916
2018-11-26;287419.62999999983;41;7010.234878048776
2018-11-27;42849.799;22;1947.7181363636364
2018-11-28;199919.81599999996;22;9087.264363636363
2018-11-29;100109.759;26;3850.3753461538463
2018-11-30;13809.769999999997;24;575.4070833333332
2018-12-01;38959.873999999996;14;2782.8481428571426
2018-12-02;216909.83299999993;20;10845.491649999996
2018-12-03;107349.823;21;5111.896333333333
2018-12-04;10329.828;18;573.8793333333333
2018-12-05;9509.833999999999;18;528.324111111111
2018-12-06;8059.861999999998;14;575.7044285714285
2018-12-07;41869.878999999986;14;2990.705642857142
2018-12-08;13879.764;25;555.19056
2018-12-09;9469.840999999999;17;557.0494705882352
2018-12-10;238389.856;17;14022.932705882353
2018-12-11;316464.8469999999;19;16656.044578947363
2018-12-12;192794.80400000003;23;8382.382782608696
2018-12-13;283849.83999999997;21;13516.659047619047
2018-12-14;49369.76699999998;25;1974.7906799999992
2018-12-15;239469.83299999998;20;11973.49165
2018-12-16;40639.85099999998;16;2539.990687499999
2018-12-17;113899.82300000008;19;5994.7275263157935
2018-12-18;211469.824;20;10573.4912
2018-12-19;8849.854;15;589.9902666666666
2018-12-20;203289.79099999994;26;7818.838115384613
2018-12-21;102679.82900000001;19;5404.20152631579
2018-12-22;67409.86800000002;16;4213.116750000001
2018-12-23;99189.77700000006;24;4132.9073750000025
2018-12-24;263159.7769999999;28;9398.56346428571
2018-12-25;110269.84899999999;19;5803.676263157894
2018-12-26;125539.82300000002;20;6276.991150000001
2018-12-27;72619.90400000001;12;6051.658666666667
2018-12-28;77699.85800000001;16;4856.2411250000005
2018-12-29;140689.82799999992;22;6394.992181818178
2018-12-30;265439.875;16;16589.9921875
2018-12-31;113209.81899999999;22;5145.900863636363
2019-01-01;87694.84400000003;17;5158.52023529412
2019-01-02;76149.854;17;4479.403176470589
2019-01-03;161269.80899999998;23;7011.730826086956
2019-01-04;193209.91199999998;13;14862.300923076922
2019-01-05;49469.76999999998;25;1978.7907999999993
2019-01-06;96319.835;18;5351.101944444445
2019-01-07;42239.837;18;2346.6576111111112
2019-01-08;101729.748;28;3633.2052857142858
2019-01-09;118634.90200000003;12;9886.241833333335
2019-01-10;100089.78000000004;24;4170.407500000002
2019-01-11;183209.871;19;9642.624789473684
2019-01-12;125189.827;20;6259.49135
2019-01-13;213809.88299999994;15;14253.992199999997
2019-01-14;265279.8219999999;25;10611.192879999997
2019-01-15;130829.84500000004;18;7268.324722222224
2019-01-16;212354.77899999995;26;8167.491499999998
2019-01-17;190779.83899999995;21;9084.754238095236
2019-01-18;77689.858;16;4855.616125
2019-01-19;79629.83;19;4191.043684210526
2019-01-20;47969.79999999999;22;2180.445454545454
2019-01-21;9349.858;15;623.3238666666667
2019-01-22;12789.809;20;639.49045
2019-01-23;200019.83499999996;20;10000.991749999997
2019-01-24;129159.86900000002;16;8072.491812500001
2019-01-25;95619.84800000004;17;5624.696941176473
2019-01-26;156364.85799999992;18;8686.93655555555
2019-01-27;173984.82799999998;20;8699.241399999999
2019-01-28;43209.87599999999;14;3086.4197142857133
2019-01-29;233649.80499999996;25;9345.992199999999
2019-01-30;49859.76999999999;25;1994.3907999999997
2019-01-31;10639.837;17;625.8727647058823
2019-02-01;189499.85699999996;19;9973.676684210524
2019-02-02;9879.848;16;617.4905
2019-02-03;160629.868;17;9448.815764705882
2019-02-04;73084.82600000004;20;3654.2413000000024
2019-02-05;171269.87699999995;15;11417.991799999996
2019-02-06;138979.826;20;6948.9913
2019-02-07;7469.861;15;497.9907333333333
2019-02-08;191854.796;25;7674.19184
2019-02-09;10124.826;19;532.8855789473683
2019-02-10;170424.831;20;8521.24155
2019-02-11;75929.87200000005;15;5061.99146666667
2019-02-12;127619.867;16;7976.2416875
2019-02-13;43369.86699999999;15;2891.324466666666
2019-02-14;80339.78100000002;24;3347.490875000001
2019-02-15;48129.769;25;1925.19076
2019-02-16;7049.8859999999995;12;587.4905
2019-02-17;8869.826;18;492.76811111111107
2019-02-18;11719.766999999998;24;488.32362499999994
2019-02-19;247094.88299999997;16;15443.430187499998
2019-02-20;207624.8309999999;21;9886.89671428571
2019-02-21;215999.828;21;10285.706095238096
2019-02-22;132559.77300000002;26;5098.452807692308
2019-02-23;211489.783;26;8134.2224230769225
2019-02-24;94829.825;19;4991.043421052632
2019-02-25;103779.826;19;5462.096105263158
2019-02-26;264444.848;19;13918.149894736842
2019-02-27;86549.79800000004;22;3934.081727272729
2019-02-28;8459.840999999999;17;497.63770588235286
2019-03-01;98864.77200000001;25;3954.5908800000007
2019-03-02;15774.709999999997;30;525.8236666666666
2019-03-03;46464.782;24;1936.0325833333334
2019-03-04;127124.824;20;6356.2411999999995
2019-03-05;72224.82800000001;20;3611.2414000000003
2019-03-06;218594.781;26;8407.491576923076
2019-03-07;45779.78399999999;24;1907.4909999999998
2019-03-08;254689.83999999997;21;12128.087619047617
2019-03-09;118764.85400000002;17;6986.167882352943
2019-03-10;11199.760999999999;25;447.9904399999999
2019-03-11;287079.7589999999;29;9899.302034482755
2019-03-12;226974.77399999992;26;8729.798999999997
2019-03-13;213094.81800000003;22;9686.128090909093
2019-03-14;8074.830999999999;18;448.6017222222222
2019-03-15;13269.750999999998;26;510.3750384615384
2019-03-16;35674.854999999996;16;2229.6784374999997
2019-03-17;90664.78400000006;24;3777.6993333333357
2019-03-18;196539.735;32;6141.86671875
2019-03-19;44024.82799999997;19;2317.0962105263143
2019-03-20;143269.74499999994;29;4940.336034482756
2019-03-21;95414.83500000004;18;5300.824166666669
2019-03-22;139954.751;28;4998.383964285714
2019-03-23;108399.75400000004;27;4014.805703703705
2019-03-24;130469.816;21;6212.848380952381
2019-03-25;252729.786;26;9720.376384615385
2019-03-26;237294.77699999989;26;9126.722192307689
2019-03-27;107419.75700000006;26;4131.529115384617
2019-03-28;129824.863;17;7636.756647058824
2019-03-29;172474.80700000003;23;7498.904652173915
2019-03-30;379414.79799999984;26;14592.87684615384
2019-03-31;107544.759;26;4136.336884615384
2019-04-01;157119.775;27;5819.250925925926
2019-04-02;15929.712999999998;30;530.9904333333333
2019-04-03;445259.7059999999;36;12368.325166666664
2019-04-04;12784.770999999997;24;532.6987916666666
2019-04-05;99554.754;27;3687.213111111111
2019-04-06;278759.74999999994;29;9612.405172413792
2019-04-07;9449.829;18;524.9905
2019-04-08;177959.74200000003;29;6136.542827586208
2019-04-09;258184.79299999998;25;10327.39172
2019-04-10;173394.71599999993;33;5254.385333333331
2019-04-11;83644.74000000008;29;2884.3013793103473
2019-04-12;133169.774;26;5121.914384615385
2019-04-13;422584.79799999984;26;16253.261461538455
2019-04-14;318524.7649999999;28;11375.884464285711
2019-04-15;222039.81799999997;22;10092.719
2019-04-16;147179.70099999997;34;4328.814735294117
2019-04-17;12164.768999999998;24;506.8653749999999
2019-04-18;48549.74199999996;28;1733.9193571428557
2019-04-19;301634.6939999999;35;8618.13411428571
2019-04-20;129959.66100000008;37;3512.4232702702725
2019-04-21;187564.7010000001;33;5683.7788181818205
2019-04-22;47239.753999999986;26;1816.9136153846148
2019-04-23;318049.817;23;13828.252913043478
2019-04-24;166149.79299999998;25;6645.991719999999
2019-04-25;120274.73;31;3879.83
2019-04-26;286919.77799999993;28;10247.134928571426
2019-04-27;141734.79099999997;24;5905.616291666665
2019-04-28;241194.68999999986;35;6891.276857142853
2019-04-29;102169.69900000008;32;3192.8030937500025
2019-04-30;182549.789;24;7606.241208333333
2019-05-01;13074.761999999997;25;522.9904799999999
2019-05-02;168444.72699999996;31;5433.70087096774
2019-05-03;210554.78599999996;26;8098.260999999999
2019-05-04;91289.709;31;2944.829322580645
2019-05-05;245574.68099999987;37;6637.153540540537
2019-05-06;215234.65800000005;39;5518.837384615386
2019-05-07;182514.78999999992;24;7604.782916666663
2019-05-08;338684.71899999987;34;9961.315264705878
2019-05-09;46934.711999999985;32;1466.7097499999995
2019-05-10;169239.72800000003;32;5288.741500000001
2019-05-11;114334.65300000005;37;3090.125756756758
2019-05-12;298239.682;38;7848.412684210525
2019-05-13;414199.6909999998;37;11194.586243243239
2019-05-14;267104.66699999996;38;7029.070184210525
2019-05-15;329464.6399999999;42;7844.396190476188
2019-05-16;194094.73100000006;30;6469.8243666666685
2019-05-17;237139.70299999992;35;6775.420085714283
2019-05-18;198864.65999999997;38;5233.280526315789
2019-05-19;302849.724;33;9177.264363636363
2019-05-20;74489.70800000007;32;2327.8033750000022
2019-05-21;212209.69199999998;35;6063.134057142856
2019-05-22;83424.76800000001;27;3089.8062222222225
2019-05-23;357749.6979999998;36;9937.491611111105
2019-05-24;212139.669;38;5582.622868421053
2019-05-25;230459.70699999982;33;6983.627484848479
2019-05-26;14669.704999999996;31;473.2162903225805
2019-05-27;260879.727;32;8152.49146875
2019-05-28;188874.66600000003;37;5104.720702702703
2019-05-29;264114.72399999993;33;8003.476484848483
2019-05-30;326009.71699999995;34;9588.521088235293
2019-05-31;387619.84099999996;22;17619.08368181818
